0,5,20,10,1,0,0,0,1,0,62,51000,1
0,5,20,10,1,0,0,0,1,0,53,69000,1
1,2,10,7,1,1,0,0,1,0,52,72000,0
0,5,20,10,1,0,0,0,1,0,88,49000,0
0,0,0,3,0,1,1,0,0,1,36,65000,1
0,0,0,4,1,1,0,0,0,1,30,33000,1
0,0,0,4,1,1,0,0,0,1,59,75000,0
1,5,5,5,1,1,1,1,0,0,55,34000,0
1,3,7,7,1,1,1,0,1,0,58,71000,1
0,0,0,3,0,1,1,0,0,1,51,45000,0
1,5,5,5,1,1,1,1,0,0,30,45000,1
0,5,5,5,1,1,1,1,0,0,31,34000,1
0,0,0,4,1,1,0,0,0,1,59,70000,0
0,5,5,5,1,1,1,1,0,0,58,77000,1
1,2,10,10,1,1,1,0,1,0,54,63000,1
0,2,10,7,1,1,0,0,1,0,78,64000,0
1,5,5,5,1,1,1,1,0,0,20,60000,0
1,2,10,10,1,1,1,0,1,0,28,53000,0
1,5,5,7,1,1,0,1,0,0,73,37000,1
0,5,5,7,1,1,0,1,0,0,68,72000,1
1,2,10,10,1,1,1,0,1,0,52,90000,1
0,0,0,4,1,1,0,0,0,1,47,82000,1
0,10,10,5,1,1,1,1,0,0,64,57000,0
1,2,10,10,1,1,1,0,1,0,38,49000,1
0,10,10,5,1,1,1,1,0,0,81,84000,1
1,3,7,7,1,1,1,0,1,0,44,70000,1
1,2,10,7,1,1,0,0,1,0,18,41000,0
0,10,10,5,1,1,1,1,0,0,46,46000,0
0,3,7,7,1,1,1,0,1,0,52,38000,0
1,10,10,5,1,1,1,1,0,0,45,70000,1
0,0,0,4,1,1,0,0,0,1,78,58000,0
1,10,10,5,1,1,1,1,0,0,55,119000,0
0,2,10,7,1,1,0,0,1,0,64,59000,1
0,10,10,7,0,1,1,1,0,0,61,73000,1
1,5,20,10,1,0,0,0,1,0,52,97000,0
1,10,10,7,0,1,1,1,0,0,73,36000,0
1,2,10,10,1,1,1,0,1,0,48,31000,1
1,10,10,7,0,1,1,1,0,0,36,47000,1
1,5,5,5,1,1,1,1,0,0,43,70000,0
1,2,10,7,1,1,0,0,1,0,92,37000,1
1,10,10,5,1,1,1,1,0,0,55,71000,0
0,5,5,5,1,1,1,1,0,0,92,63000,1
0,10,10,5,1,1,1,1,0,0,64,88000,0
1,5,5,7,1,1,0,1,0,0,53,89000,0
1,3,7,7,1,1,1,0,1,0,66,69000,0
0,0,0,4,1,1,0,0,0,1,62,102000,0
1,10,10,5,1,1,1,1,0,0,62,70000,1
0,5,20,10,1,0,0,0,1,0,24,53000,0
1,2,10,7,1,1,0,0,1,0,23,63000,0
0,0,0,3,0,1,1,0,0,1,56,58000,1
1,5,20,10,1,0,0,0,1,0,76,92000,0
1,5,5,5,1,1,1,1,0,0,90,38000,0
0,3,7,7,1,1,1,0,1,0,75,57000,1
1,10,10,5,1,1,1,1,0,0,66,38000,0
1,2,10,10,1,1,1,0,1,0,72,83000,1
0,0,0,4,1,1,0,0,0,1,78,92000,1
1,2,10,10,1,1,1,0,1,0,59,75000,1
1,2,10,10,1,1,1,0,1,0,73,63000,0
1,5,5,7,1,1,0,1,0,0,61,117000,0
1,5,20,10,1,0,0,0,1,0,62,43000,0
1,5,5,7,1,1,0,1,0,0,39,65000,1
1,3,7,7,1,1,1,0,1,0,74,47000,0
0,2,10,10,1,1,1,0,1,0,27,53000,0
0,2,10,7,1,1,0,0,1,0,71,96000,1
1,3,7,7,1,1,1,0,1,0,41,100000,0
0,0,0,3,0,1,1,0,0,1,59,114000,1
0,10,10,5,1,1,1,1,0,0,60,37000,0
1,5,5,7,1,1,0,1,0,0,94,33000,0
0,10,10,7,0,1,1,1,0,0,68,33000,0
1,5,5,7,1,1,0,1,0,0,74,33000,0
1,10,10,5,1,1,1,1,0,0,75,75000,0
0,0,0,3,0,1,1,0,0,1,39,90000,1
0,0,0,4,1,1,0,0,0,1,62,84000,0
0,2,10,7,1,1,0,0,1,0,63,82000,1
0,5,5,7,1,1,0,1,0,0,71,93000,1
0,5,5,5,1,1,1,1,0,0,75,60000,0
1,2,10,10,1,1,1,0,1,0,34,34000,0
0,5,5,7,1,1,0,1,0,0,64,42000,0
1,2,10,10,1,1,1,0,1,0,73,92000,0
0,10,10,5,1,1,1,1,0,0,75,47000,0
0,10,10,7,0,1,1,1,0,0,55,93000,1
1,2,10,10,1,1,1,0,1,0,89,36000,0
0,0,0,4,1,1,0,0,0,1,95,57000,1
0,0,0,4,1,1,0,0,0,1,67,73000,0
0,5,5,7,1,1,0,1,0,0,70,36000,0
0,5,5,5,1,1,1,1,0,0,70,74000,1
0,0,0,4,1,1,0,0,0,1,54,109000,0
1,10,10,7,0,1,1,1,0,0,84,37000,1
0,0,0,3,0,1,1,0,0,1,45,89000,0
0,0,0,3,0,1,1,0,0,1,78,90000,0
0,5,20,10,1,0,0,0,1,0,95,90000,0
0,5,5,5,1,1,1,1,0,0,56,99000,0
0,0,0,4,1,1,0,0,0,1,56,73000,0
1,0,0,4,1,1,0,0,0,1,69,71000,1
1,3,7,7,1,1,1,0,1,0,67,63000,1
1,2,10,7,1,1,0,0,1,0,41,43000,0
1,3,7,7,1,1,1,0,1,0,40,50000,0
1,5,5,7,1,1,0,1,0,0,67,92000,1
1,5,5,7,1,1,0,1,0,0,54,38000,1
1,0,0,3,0,1,1,0,0,1,58,53000,0
0,2,10,7,1,1,0,0,1,0,93,45000,0
1,5,5,5,1,1,1,1,0,0,56,38000,1
0,10,10,5,1,1,1,1,0,0,42,45000,0
1,5,5,7,1,1,0,1,0,0,67,118000,0
1,10,10,7,0,1,1,1,0,0,75,44000,0
0,0,0,4,1,1,0,0,0,1,33,51000,0
1,10,10,7,0,1,1,1,0,0,55,118000,1
1,5,5,7,1,1,0,1,0,0,29,61000,1
0,10,10,5,1,1,1,1,0,0,27,35000,0
1,5,5,7,1,1,0,1,0,0,19,73000,0
0,3,7,7,1,1,1,0,1,0,60,45000,0
1,10,10,7,0,1,1,1,0,0,32,31000,0
0,10,10,5,1,1,1,1,0,0,50,76000,1
1,5,5,5,1,1,1,1,0,0,42,71000,1
1,2,10,10,1,1,1,0,1,0,55,63000,1
1,5,5,5,1,1,1,1,0,0,62,43000,0
1,10,10,5,1,1,1,1,0,0,48,83000,0
0,5,5,7,1,1,0,1,0,0,60,78000,1
0,10,10,5,1,1,1,1,0,0,54,71000,0
1,2,10,10,1,1,1,0,1,0,20,62000,0
1,2,10,10,1,1,1,0,1,0,90,57000,1
0,2,10,7,1,1,0,0,1,0,63,96000,0
0,0,0,3,0,1,1,0,0,1,26,32000,1
0,2,10,7,1,1,0,0,1,0,71,46000,0
1,3,7,7,1,1,1,0,1,0,27,71000,0
1,3,7,7,1,1,1,0,1,0,62,120000,1
1,2,10,10,1,1,1,0,1,0,70,50000,0
0,5,5,7,1,1,0,1,0,0,23,31000,0
1,10,10,5,1,1,1,1,0,0,54,67000,0
1,5,5,5,1,1,1,1,0,0,50,97000,1
0,5,5,5,1,1,1,1,0,0,56,60000,0
1,5,20,10,1,0,0,0,1,0,27,66000,1
1,5,5,5,1,1,1,1,0,0,51,63000,0
0,10,10,5,1,1,1,1,0,0,50,32000,1
1,5,20,10,1,0,0,0,1,0,61,93000,0
0,0,0,3,0,1,1,0,0,1,67,82000,1
0,0,0,3,0,1,1,0,0,1,70,74000,1
1,5,5,5,1,1,1,1,0,0,66,68000,0
1,10,10,5,1,1,1,1,0,0,74,92000,1
0,0,0,3,0,1,1,0,0,1,54,93000,1
1,2,10,10,1,1,1,0,1,0,58,77000,1
0,0,0,3,0,1,1,0,0,1,46,51000,1
0,0,0,3,0,1,1,0,0,1,73,83000,1
0,3,7,7,1,1,1,0,1,0,45,30000,0
1,0,0,4,1,1,0,0,0,1,62,102000,1
0,0,0,4,1,1,0,0,0,1,44,33000,1
1,10,10,7,0,1,1,1,0,0,67,88000,0
0,0,0,4,1,1,0,0,0,1,56,41000,0
0,5,5,5,1,1,1,1,0,0,74,39000,0
0,5,20,10,1,0,0,0,1,0,39,58000,0
1,10,10,7,0,1,1,1,0,0,82,81000,1
1,3,7,7,1,1,1,0,1,0,29,35000,0
0,0,0,4,1,1,0,0,0,1,62,80000,0
0,0,0,4,1,1,0,0,0,1,26,52000,1
1,5,20,10,1,0,0,0,1,0,44,56000,1
0,5,5,7,1,1,0,1,0,0,72,42000,0
1,10,10,5,1,1,1,1,0,0,78,85000,1
0,5,5,7,1,1,0,1,0,0,85,67000,1
1,5,20,10,1,0,0,0,1,0,22,35000,0
0,0,0,3,0,1,1,0,0,1,70,103000,1
0,10,10,5,1,1,1,1,0,0,23,44000,0
1,5,5,7,1,1,0,1,0,0,48,53000,1
0,5,20,10,1,0,0,0,1,0,47,53000,0
1,5,5,5,1,1,1,1,0,0,55,57000,0
1,5,5,7,1,1,0,1,0,0,24,64000,0
1,10,10,7,0,1,1,1,0,0,46,85000,1
1,5,5,7,1,1,0,1,0,0,46,53000,0
1,5,20,10,1,0,0,0,1,0,48,64000,1
0,5,20,10,1,0,0,0,1,0,64,65000,0
1,2,10,10,1,1,1,0,1,0,82,65000,1
1,5,5,7,1,1,0,1,0,0,51,56000,1
1,5,20,10,1,0,0,0,1,0,68,103000,1
1,2,10,10,1,1,1,0,1,0,62,79000,0
0,10,10,5,1,1,1,1,0,0,90,84000,1
0,5,5,7,1,1,0,1,0,0,26,34000,0
1,2,10,10,1,1,1,0,1,0,72,102000,0
1,2,10,7,1,1,0,0,1,0,66,70000,0
0,10,10,7,0,1,1,1,0,0,69,98000,1
0,3,7,7,1,1,1,0,1,0,24,47000,0
1,2,10,7,1,1,0,0,1,0,75,66000,1
0,3,7,7,1,1,1,0,1,0,50,86000,0
0,5,5,5,1,1,1,1,0,0,52,35000,0
0,10,10,5,1,1,1,1,0,0,30,37000,0
1,5,5,7,1,1,0,1,0,0,45,50000,1
1,2,10,7,1,1,0,0,1,0,80,96000,0
0,5,20,10,1,0,0,0,1,0,51,61000,0
1,2,10,10,1,1,1,0,1,0,63,76000,1
0,0,0,4,1,1,0,0,0,1,55,72000,1
1,5,5,5,1,1,1,1,0,0,66,108000,0
0,0,0,4,1,1,0,0,0,1,37,70000,0
0,0,0,4,1,1,0,0,0,1,72,54000,0
1,3,7,7,1,1,1,0,1,0,44,72000,1
0,2,10,7,1,1,0,0,1,0,76,85000,1
1,2,10,10,1,1,1,0,1,0,59,95000,1
1,10,10,7,0,1,1,1,0,0,40,52000,0
0,10,10,5,1,1,1,1,0,0,44,34000,1
0,2,10,10,1,1,1,0,1,0,42,59000,0
1,5,20,10,1,0,0,0,1,0,49,74000,1
1,3,7,7,1,1,1,0,1,0,60,102000,1
0,0,0,3,0,1,1,0,0,1,84,92000,1
1,10,10,7,0,1,1,1,0,0,72,68000,0
1,3,7,7,1,1,1,0,1,0,58,72000,1
0,0,0,4,1,1,0,0,0,1,65,62000,1
0,5,5,7,1,1,0,1,0,0,67,72000,0
1,3,7,7,1,1,1,0,1,0,74,80000,0
0,5,5,7,1,1,0,1,0,0,38,73000,0
0,2,10,7,1,1,0,0,1,0,75,58000,0
1,10,10,7,0,1,1,1,0,0,52,83000,1
0,0,0,3,0,1,1,0,0,1,32,43000,0
0,0,0,4,1,1,0,0,0,1,63,83000,1
1,5,5,5,1,1,1,1,0,0,60,71000,0
1,5,5,5,1,1,1,1,0,0,61,31000,0
0,5,5,5,1,1,1,1,0,0,72,52000,0
0,5,20,10,1,0,0,0,1,0,34,59000,0
1,3,7,7,1,1,1,0,1,0,23,42000,0
0,10,10,5,1,1,1,1,0,0,30,37000,1
1,2,10,7,1,1,0,0,1,0,48,52000,1
1,10,10,7,0,1,1,1,0,0,66,55000,0
0,0,0,4,1,1,0,0,0,1,32,38000,1
0,10,10,7,0,1,1,1,0,0,28,73000,0
1,10,10,7,0,1,1,1,0,0,58,62000,0
1,3,7,7,1,1,1,0,1,0,45,87000,0
1,5,20,10,1,0,0,0,1,0,54,51000,1
1,10,10,7,0,1,1,1,0,0,73,68000,0
0,2,10,10,1,1,1,0,1,0,87,58000,1
0,0,0,3,0,1,1,0,0,1,58,94000,1
1,3,7,7,1,1,1,0,1,0,47,43000,0
1,3,7,7,1,1,1,0,1,0,68,42000,0
0,5,5,5,1,1,1,1,0,0,52,78000,1
1,0,0,3,0,1,1,0,0,1,50,84000,1
1,3,7,7,1,1,1,0,1,0,37,74000,1
0,0,0,4,1,1,0,0,0,1,62,69000,0
1,2,10,10,1,1,1,0,1,0,72,41000,1
0,10,10,5,1,1,1,1,0,0,41,65000,0
0,10,10,7,0,1,1,1,0,0,52,80000,1
0,5,20,10,1,0,0,0,1,0,26,40000,1
1,2,10,7,1,1,0,0,1,0,42,53000,1
0,5,20,10,1,0,0,0,1,0,63,34000,0
1,10,10,7,0,1,1,1,0,0,69,37000,1
0,0,0,4,1,1,0,0,0,1,73,36000,0
0,0,0,4,1,1,0,0,0,1,58,82000,0
1,3,7,7,1,1,1,0,1,0,41,76000,0
0,5,5,5,1,1,1,1,0,0,22,53000,0
1,3,7,7,1,1,1,0,1,0,66,80000,0
0,0,0,4,1,1,0,0,0,1,24,54000,0
0,5,5,7,1,1,0,1,0,0,54,117000,1
1,10,10,5,1,1,1,1,0,0,42,93000,0
1,2,10,7,1,1,0,0,1,0,81,82000,1
0,5,20,10,1,0,0,0,1,0,58,95000,1
0,0,0,4,1,1,0,0,0,1,60,88000,1
1,5,5,5,1,1,1,1,0,0,42,59000,0
0,0,0,4,1,1,0,0,0,1,46,49000,0
0,2,10,10,1,1,1,0,1,0,70,90000,1
1,10,10,7,0,1,1,1,0,0,75,75000,0
0,2,10,7,1,1,0,0,1,0,65,64000,1
1,2,10,10,1,1,1,0,1,0,42,32000,0
1,3,7,7,1,1,1,0,1,0,22,56000,1
1,0,0,3,0,1,1,0,0,1,74,83000,1
0,2,10,7,1,1,0,0,1,0,18,49000,1
0,5,5,7,1,1,0,1,0,0,35,72000,0
0,0,0,4,1,1,0,0,0,1,66,95000,1
0,0,0,3,0,1,1,0,0,1,87,34000,0
1,2,10,10,1,1,1,0,1,0,92,78000,1
1,2,10,10,1,1,1,0,1,0,39,85000,1
1,5,5,7,1,1,0,1,0,0,35,74000,1
1,2,10,10,1,1,1,0,1,0,38,85000,1
0,0,0,3,0,1,1,0,0,1,74,31000,1
0,2,10,10,1,1,1,0,1,0,68,107000,0
1,2,10,7,1,1,0,0,1,0,21,50000,0
1,5,5,7,1,1,0,1,0,0,32,31000,0
1,2,10,10,1,1,1,0,1,0,52,98000,0
0,0,0,4,1,1,0,0,0,1,56,75000,0
0,0,0,4,1,1,0,0,0,1,66,68000,1
1,10,10,5,1,1,1,1,0,0,52,94000,0
0,0,0,3,0,1,1,0,0,1,65,68000,0
0,10,10,5,1,1,1,1,0,0,19,42000,1
0,5,20,10,1,0,0,0,1,0,48,46000,0
1,5,5,7,1,1,0,1,0,0,62,43000,1
0,5,5,7,1,1,0,1,0,0,42,67000,0
0,10,10,7,0,1,1,1,0,0,77,54000,0
1,3,7,7,1,1,1,0,1,0,22,72000,0
1,5,5,7,1,1,0,1,0,0,49,104000,1
1,5,5,7,1,1,0,1,0,0,81,44000,1
0,0,0,4,1,1,0,0,0,1,25,60000,1
0,5,5,7,1,1,0,1,0,0,43,60000,1
1,2,10,10,1,1,1,0,1,0,43,51000,0
1,2,10,7,1,1,0,0,1,0,36,85000,1
1,10,10,7,0,1,1,1,0,0,69,77000,0
0,0,0,4,1,1,0,0,0,1,58,60000,0
1,10,10,5,1,1,1,1,0,0,64,68000,0
0,0,0,3,0,1,1,0,0,1,63,93000,1
1,10,10,5,1,1,1,1,0,0,38,57000,1
1,5,5,5,1,1,1,1,0,0,20,70000,0
0,0,0,3,0,1,1,0,0,1,38,73000,0
1,3,7,7,1,1,1,0,1,0,56,52000,1
0,0,0,3,0,1,1,0,0,1,20,73000,0
0,0,0,3,0,1,1,0,0,1,78,50000,0
0,0,0,4,1,1,0,0,0,1,45,52000,1
1,5,5,7,1,1,0,1,0,0,38,56000,0
1,10,10,7,0,1,1,1,0,0,70,37000,1
1,3,7,7,1,1,1,0,1,0,84,108000,1
0,2,10,10,1,1,1,0,1,0,29,60000,0
1,3,7,7,1,1,1,0,1,0,72,96000,1
1,2,10,10,1,1,1,0,1,0,56,90000,0
1,5,5,7,1,1,0,1,0,0,58,58000,1
0,0,0,4,1,1,0,0,0,1,33,72000,0
1,3,7,7,1,1,1,0,1,0,34,37000,0
1,2,10,10,1,1,1,0,1,0,33,44000,1
1,3,7,7,1,1,1,0,1,0,59,70000,1
0,5,20,10,1,0,0,0,1,0,29,53000,0
1,10,10,7,0,1,1,1,0,0,83,52000,0
1,5,5,5,1,1,1,1,0,0,32,47000,1
1,5,5,5,1,1,1,1,0,0,26,38000,0
1,10,10,5,1,1,1,1,0,0,54,103000,1
1,3,7,7,1,1,1,0,1,0,76,75000,0
1,5,5,5,1,1,1,1,0,0,28,65000,0
0,0,0,4,1,1,0,0,0,1,67,82000,1
1,3,7,7,1,1,1,0,1,0,64,68000,0
0,0,0,3,0,1,1,0,0,1,29,33000,1
0,10,10,5,1,1,1,1,0,0,55,61000,0
0,10,10,7,0,1,1,1,0,0,27,43000,0
1,10,10,7,0,1,1,1,0,0,87,76000,1
1,3,7,7,1,1,1,0,1,0,57,76000,1
1,3,7,7,1,1,1,0,1,0,78,53000,0
0,5,5,5,1,1,1,1,0,0,60,100000,0
0,0,0,3,0,1,1,0,0,1,61,56000,0
0,0,0,3,0,1,1,0,0,1,58,66000,0
1,3,7,7,1,1,1,0,1,0,50,93000,1
1,10,10,5,1,1,1,1,0,0,51,79000,0
0,0,0,3,0,1,1,0,0,1,67,52000,1
0,0,0,3,0,1,1,0,0,1,50,51000,0
1,5,5,7,1,1,0,1,0,0,72,114000,1
0,10,10,5,1,1,1,1,0,0,60,32000,0
0,5,20,10,1,0,0,0,1,0,24,35000,0
1,2,10,7,1,1,0,0,1,0,57,72000,0
1,10,10,7,0,1,1,1,0,0,22,31000,1
0,5,20,10,1,0,0,0,1,0,37,72000,0
1,10,10,7,0,1,1,1,0,0,73,71000,1
1,3,7,7,1,1,1,0,1,0,66,83000,0
0,0,0,3,0,1,1,0,0,1,83,43000,1
1,5,5,5,1,1,1,1,0,0,64,108000,0
1,10,10,7,0,1,1,1,0,0,90,101000,1
1,5,5,5,1,1,1,1,0,0,58,53000,1
1,5,5,7,1,1,0,1,0,0,21,50000,1
0,2,10,10,1,1,1,0,1,0,64,33000,0
0,10,10,5,1,1,1,1,0,0,78,46000,0
0,10,10,5,1,1,1,1,0,0,55,44000,1
1,5,5,7,1,1,0,1,0,0,69,51000,0
1,5,20,10,1,0,0,0,1,0,76,36000,0
1,3,7,7,1,1,1,0,1,0,73,84000,1
0,0,0,3,0,1,1,0,0,1,35,30000,0
0,0,0,3,0,1,1,0,0,1,24,40000,0
1,2,10,7,1,1,0,0,1,0,39,81000,0
0,5,5,7,1,1,0,1,0,0,71,55000,0
0,5,20,10,1,0,0,0,1,0,52,51000,0
1,0,0,4,1,1,0,0,0,1,78,89000,1
1,2,10,7,1,1,0,0,1,0,67,55000,0
1,2,10,7,1,1,0,0,1,0,43,71000,0
0,0,0,4,1,1,0,0,0,1,51,111000,0
0,0,0,3,0,1,1,0,0,1,38,67000,0
0,5,20,10,1,0,0,0,1,0,58,41000,1
1,2,10,10,1,1,1,0,1,0,49,64000,0
1,2,10,10,1,1,1,0,1,0,44,84000,0
1,5,5,7,1,1,0,1,0,0,51,73000,0
1,10,10,7,0,1,1,1,0,0,46,63000,0
0,2,10,7,1,1,0,0,1,0,60,74000,0
0,10,10,5,1,1,1,1,0,0,61,56000,0
0,0,0,3,0,1,1,0,0,1,60,65000,1
0,10,10,5,1,1,1,1,0,0,56,55000,1
1,2,10,7,1,1,0,0,1,0,68,87000,0
0,2,10,10,1,1,1,0,1,0,74,67000,1
0,10,10,5,1,1,1,1,0,0,41,58000,0
1,2,10,7,1,1,0,0,1,0,69,71000,0
1,10,10,7,0,1,1,1,0,0,55,93000,1
0,5,20,10,1,0,0,0,1,0,75,42000,0
0,0,0,4,1,1,0,0,0,1,58,75000,0
0,5,5,7,1,1,0,1,0,0,58,42000,1
0,0,0,3,0,1,1,0,0,1,64,75000,0
1,0,0,3,0,1,1,0,0,1,65,71000,0
0,2,10,10,1,1,1,0,1,0,58,83000,0
1,2,10,10,1,1,1,0,1,0,48,59000,0
0,0,0,3,0,1,1,0,0,1,83,61000,0
1,2,10,10,1,1,1,0,1,0,43,79000,0
0,3,7,7,1,1,1,0,1,0,59,70000,1
1,3,7,7,1,1,1,0,1,0,51,59000,0
1,10,10,5,1,1,1,1,0,0,59,101000,1
1,10,10,5,1,1,1,1,0,0,39,54000,1
1,2,10,7,1,1,0,0,1,0,73,57000,1
0,2,10,10,1,1,1,0,1,0,68,82000,1
1,10,10,5,1,1,1,1,0,0,56,58000,1
0,5,5,7,1,1,0,1,0,0,37,69000,0
1,2,10,10,1,1,1,0,1,0,64,74000,0
0,10,10,5,1,1,1,1,0,0,28,35000,0
0,5,5,7,1,1,0,1,0,0,64,105000,1
1,10,10,7,0,1,1,1,0,0,90,108000,0
1,3,7,7,1,1,1,0,1,0,53,53000,1
0,5,20,10,1,0,0,0,1,0,72,56000,1
1,2,10,7,1,1,0,0,1,0,58,86000,1
1,2,10,10,1,1,1,0,1,0,51,41000,0
1,5,20,10,1,0,0,0,1,0,39,42000,1
1,2,10,7,1,1,0,0,1,0,23,66000,0
1,5,5,7,1,1,0,1,0,0,66,66000,0
1,5,5,5,1,1,1,1,0,0,57,67000,1
0,0,0,4,1,1,0,0,0,1,32,41000,0
1,2,10,7,1,1,0,0,1,0,69,95000,0
0,5,5,5,1,1,1,1,0,0,61,109000,0
0,5,20,10,1,0,0,0,1,0,26,57000,0
1,10,10,7,0,1,1,1,0,0,64,73000,1
1,5,5,7,1,1,0,1,0,0,50,69000,0
1,10,10,7,0,1,1,1,0,0,84,88000,1
1,3,7,7,1,1,1,0,1,0,58,54000,0
1,2,10,10,1,1,1,0,1,0,58,54000,0
0,2,10,10,1,1,1,0,1,0,29,57000,0
0,0,0,4,1,1,0,0,0,1,69,105000,1
0,0,0,3,0,1,1,0,0,1,46,33000,1
1,2,10,7,1,1,0,0,1,0,46,52000,1
0,10,10,5,1,1,1,1,0,0,35,37000,0
0,2,10,7,1,1,0,0,1,0,78,70000,0
1,3,7,7,1,1,1,0,1,0,67,43000,0
1,3,7,7,1,1,1,0,1,0,42,69000,0
0,5,5,5,1,1,1,1,0,0,67,95000,1
1,3,7,7,1,1,1,0,1,0,41,44000,1
1,3,7,7,1,1,1,0,1,0,21,47000,0
1,0,0,4,1,1,0,0,0,1,71,90000,1
0,0,0,3,0,1,1,0,0,1,58,89000,1
0,0,0,3,0,1,1,0,0,1,28,71000,0
1,2,10,10,1,1,1,0,1,0,32,49000,1
1,5,5,5,1,1,1,1,0,0,53,101000,1
0,3,7,7,1,1,1,0,1,0,78,58000,0
1,10,10,7,0,1,1,1,0,0,26,46000,0
1,2,10,10,1,1,1,0,1,0,55,65000,1
0,0,0,3,0,1,1,0,0,1,44,89000,0
1,10,10,5,1,1,1,1,0,0,57,72000,1
0,5,5,5,1,1,1,1,0,0,58,88000,1
0,0,0,3,0,1,1,0,0,1,67,63000,0
0,2,10,10,1,1,1,0,1,0,58,47000,1
1,2,10,10,1,1,1,0,1,0,63,51000,0
1,5,5,7,1,1,0,1,0,0,59,73000,0
1,2,10,10,1,1,1,0,1,0,64,51000,1
0,5,20,10,1,0,0,0,1,0,55,97000,0
0,5,5,5,1,1,1,1,0,0,38,96000,0
0,0,0,3,0,1,1,0,0,1,82,99000,1
1,5,5,5,1,1,1,1,0,0,25,60000,0
0,5,5,5,1,1,1,1,0,0,73,46000,0
